tile,chip,x,y,f1,f2,labels
35JKL,19,179,143,0.5851525,0.62137,6
35JKL,19,179,142,0.5851525,0.62137,6
35JKL,19,179,141,0.571045,0.60608,6
35JKL,19,179,140,0.571045,0.60608,6
35JKL,19,179,139,0.571045,0.60608,6
35JKL,19,179,138,0.559165,0.5905425,6
35JKL,19,179,137,0.559165,0.5905425,6
35JKL,19,179,136,0.559165,0.5905425,6
35JKL,19,179,135,0.56153,0.5868025,6
35JKL,19,179,134,0.56153,0.5868025,6
35JKL,19,179,133,0.56153,0.5868025,6
35JKL,19,179,132,0.585015,0.6016525,6
35JKL,19,179,131,0.585015,0.6016525,6
35JKL,19,179,130,0.585015,0.6016525,6
35JKL,19,179,129,0.60234,0.6236525,6
35JKL,19,179,128,0.60234,0.6236525,6
35JKL,19,179,127,0.60234,0.6236525,7
35JKL,19,179,126,0.6167225,0.6354225,7
35JKL,19,179,125,0.6167225,0.6354225,7
35JKL,19,179,124,0.6167225,0.6354225,7
35JKL,19,179,123,0.6218375,0.65184,7
35JKL,19,179,122,0.6218375,0.65184,7
35JKL,19,179,121,0.6218375,0.65184,7
35JKL,19,179,120,0.6227175,0.656845,7
35JKL,19,179,119,0.6227175,0.656845,2
35JKL,19,179,118,0.6227175,0.656845,2
35JKL,19,179,117,0.6299775,0.663115,2
35JKL,19,179,116,0.6299775,0.663115,2
35JKL,19,179,115,0.6299775,0.663115,2
35JKL,19,179,114,0.634625,0.6672675,2
35JKL,19,179,113,0.634625,0.6672675,2
35JKL,19,179,112,0.634625,0.6672675,7
35JKL,19,179,111,0.6381175,0.67241,7
35JKL,19,179,110,0.6381175,0.67241,7
35JKL,19,179,109,0.6381175,0.67241,7
35JKL,19,179,108,0.64293,0.6761225,7
35JKL,19,179,107,0.64293,0.6761225,7
35JKL,19,179,106,0.64293,0.6761225,7
35JKL,19,179,105,0.6462575,0.681155,7
35JKL,19,179,104,0.6462575,0.681155,7
35JKL,19,179,103,0.6462575,0.681155,7
35JKL,19,179,102,0.65415,0.687315,7
35JKL,19,179,101,0.65415,0.687315,7
35JKL,19,179,100,0.65415,0.687315,7
35JKL,19,179,99,0.6457625,0.6796975,7
35JKL,19,179,98,0.6457625,0.6796975,7
35JKL,19,179,97,0.6457625,0.6796975,7
35JKL,19,179,96,0.64447,0.6764525,7
35JKL,19,179,95,0.64447,0.6764525,6
35JKL,19,179,94,0.64447,0.6764525,6
35JKL,19,179,93,0.64865,0.6794775,6
35JKL,19,179,92,0.64865,0.6794775,6
35JKL,19,179,91,0.64865,0.6794775,6
35JKL,19,179,90,0.66328,0.6893225,6
35JKL,19,179,89,0.66328,0.6893225,6
35JKL,19,179,88,0.66328,0.6893225,6
35JKL,19,179,87,0.67318,0.6977925,6
35JKL,19,179,86,0.67318,0.6977925,6
35JKL,19,179,85,0.67318,0.6977925,6
35JKL,19,179,84,0.67901,0.709975,6
35JKL,19,179,83,0.67901,0.709975,6
35JKL,19,179,82,0.67901,0.709975,6
35JKL,19,179,81,0.67142,0.7068675,6
35JKL,19,179,80,0.67142,0.7068675,6
35JKL,19,179,79,0.67142,0.7068675,6
35JKL,19,179,78,0.656955,0.69749,6
35JKL,19,179,77,0.656955,0.69749,6
35JKL,19,179,76,0.656955,0.69749,6
35JKL,19,179,75,0.6493375,0.6872325,6
35JKL,19,179,74,0.6493375,0.6872325,6
35JKL,19,179,73,0.6493375,0.6872325,6
35JKL,19,179,72,0.6512625,0.689955,6
35JKL,19,179,71,0.6512625,0.689955,6
35JKL,19,179,70,0.6512625,0.689955,6
35JKL,19,179,69,0.6421875,0.681815,6
35JKL,19,179,68,0.6421875,0.681815,6
35JKL,19,179,67,0.6421875,0.681815,6
35JKL,19,179,66,0.6513175,0.6764525,6
35JKL,19,179,65,0.6513175,0.6764525,6
35JKL,19,179,64,0.6513175,0.6764525,6
35JKL,19,179,63,0.679725,0.7008725,6
35JKL,19,179,62,0.679725,0.7008725,6
35JKL,19,179,61,0.679725,0.7008725,6
35JKL,19,179,60,0.70244,0.7241925,6
35JKL,19,179,59,0.70244,0.7241925,6
35JKL,19,179,58,0.70244,0.7241925,6
35JKL,19,179,57,0.709535,0.733955,6
35JKL,19,179,56,0.709535,0.733955,6
35JKL,19,179,55,0.709535,0.733955,6
35JKL,19,179,54,0.707885,0.7350825,6
35JKL,19,179,53,0.707885,0.7350825,6
35JKL,19,179,52,0.707885,0.7350825,6
35JKL,19,179,51,0.6997725,0.73027,6
35JKL,19,179,50,0.6997725,0.73027,6
35JKL,19,179,49,0.6997725,0.73027,6
35JKL,19,179,48,0.6927325,0.7200675,6
35JKL,19,179,47,0.6927325,0.7200675,6
35JKL,19,179,46,0.6927325,0.7200675,6
35JKL,19,179,45,0.6838775,0.7124225,6
35JKL,19,179,44,0.6838775,0.7124225,6
35JKL,19,179,43,0.6838775,0.7124225,6
35JKL,19,179,42,0.683685,0.708435,6
35JKL,19,179,41,0.683685,0.708435,6
35JKL,19,179,40,0.683685,0.708435,6
35JKL,19,179,39,0.68154,0.7051625,6
35JKL,19,179,38,0.68154,0.7051625,6
35JKL,19,179,37,0.68154,0.7051625,6
35JKL,19,179,36,0.66284,0.69276,6
35JKL,19,179,35,0.66284,0.69276,6
35JKL,19,179,34,0.66284,0.69276,6
35JKL,19,179,33,0.6407025,0.67637,6
35JKL,19,179,32,0.6407025,0.67637,6
35JKL,19,179,31,0.6407025,0.67637,6
35JKL,19,179,30,0.6459275,0.6754075,6
35JKL,19,179,29,0.6459275,0.6754075,6
35JKL,19,179,28,0.6459275,0.6754075,6
35JKL,19,179,27,0.670815,0.6968025,6
35JKL,19,179,26,0.670815,0.6968025,6
35JKL,19,179,25,0.670815,0.6968025,6
35JKL,19,179,24,0.66845,0.7005975,6
35JKL,19,179,23,0.66845,0.7005975,6
35JKL,19,179,22,0.66845,0.7005975,6
35JKL,19,179,21,0.65613,0.6916875,6
35JKL,19,179,20,0.65613,0.6916875,6
35JKL,19,179,19,0.65613,0.6916875,6
35JKL,19,179,18,0.6555525,0.6880575,6
35JKL,19,179,17,0.6555525,0.6880575,6
35JKL,19,179,16,0.6555525,0.6880575,6
35JKL,19,179,15,0.658,0.6911375,6
35JKL,19,179,14,0.658,0.6911375,6
35JKL,19,179,13,0.658,0.6911375,6
35JKL,19,179,12,0.6520875,0.68429,6
35JKL,19,179,11,0.6520875,0.68429,6
35JKL,19,179,10,0.6520875,0.68429,6
35JKL,19,179,9,0.643535,0.663775,6
35JKL,19,179,8,0.643535,0.663775,6
35JKL,19,179,7,0.643535,0.663775,6
35JKL,19,179,6,0.6367975,0.651455,6
35JKL,19,179,5,0.6367975,0.651455,6
35JKL,19,179,4,0.6367975,0.651455,6
35JKL,19,179,3,0.6376225,0.649365,6
35JKL,19,179,2,0.6376225,0.649365,6
35JKL,19,179,1,0.6376225,0.649365,6
35JKL,19,179,0,0.6514275,0.664875,6
35JKL,19,178,255,0.5187125,0.5420325,7
35JKL,19,178,254,0.5187125,0.5420325,7
35JKL,19,178,253,0.5187125,0.5420325,7
35JKL,19,178,252,0.520005,0.5429125,7
35JKL,19,178,251,0.520005,0.5429125,7
35JKL,19,178,250,0.520005,0.5429125,7
35JKL,19,178,249,0.51973,0.5455525,7
35JKL,19,178,248,0.51973,0.5455525,7
35JKL,19,178,247,0.51973,0.5455525,7
35JKL,19,178,246,0.521765,0.545855,5
35JKL,19,178,245,0.521765,0.545855,5
35JKL,19,178,244,0.521765,0.545855,5
35JKL,19,178,243,0.52138,0.544315,5
35JKL,19,178,242,0.52138,0.544315,5
35JKL,19,178,241,0.52138,0.544315,5
35JKL,19,178,240,0.5142025,0.5352675,5
35JKL,19,178,239,0.5142025,0.5352675,5
35JKL,19,178,238,0.5142025,0.5352675,5
35JKL,19,178,237,0.504055,0.52633,5
35JKL,19,178,236,0.504055,0.52633,5
35JKL,19,178,235,0.504055,0.52633,5
35JKL,19,178,234,0.508125,0.53117,7
35JKL,19,178,233,0.508125,0.53117,7
35JKL,19,178,232,0.508125,0.53117,7
35JKL,19,178,231,0.51137,0.530785,7
35JKL,19,178,230,0.51137,0.530785,7
35JKL,19,178,229,0.51137,0.530785,7
35JKL,19,178,228,0.5052925,0.5269075,7
35JKL,19,178,227,0.5052925,0.5269075,7
35JKL,19,178,226,0.5052925,0.5269075,7
35JKL,19,178,225,0.5108475,0.5357075,7
35JKL,19,178,224,0.5108475,0.5357075,7
35JKL,19,178,223,0.5108475,0.5357075,7
35JKL,19,178,222,0.526825,0.551795,7
35JKL,19,178,221,0.526825,0.551795,7
35JKL,19,178,220,0.526825,0.551795,7
35JKL,19,178,219,0.5357625,0.55504,7
35JKL,19,178,218,0.5357625,0.55504,7
35JKL,19,178,217,0.5357625,0.55504,7
35JKL,19,178,216,0.5328475,0.5568,7
35JKL,19,178,215,0.5328475,0.5568,7
35JKL,19,178,214,0.5328475,0.5568,7
35JKL,19,178,213,0.5380175,0.5588625,7
35JKL,19,178,212,0.5380175,0.5588625,7
35JKL,19,178,211,0.5380175,0.5588625,7
35JKL,19,178,210,0.53898,0.5648575,7
35JKL,19,178,209,0.53898,0.5648575,7
35JKL,19,178,208,0.53898,0.5648575,7
35JKL,19,178,207,0.5354875,0.5586425,7
35JKL,19,178,206,0.5354875,0.5586425,7
35JKL,19,178,205,0.5354875,0.5586425,7
35JKL,19,178,204,0.5278425,0.5579275,7
35JKL,19,178,203,0.5278425,0.5579275,7
35JKL,19,178,202,0.5278425,0.5579275,7
35JKL,19,178,201,0.529135,0.5565525,7
35JKL,19,178,200,0.529135,0.5565525,7
35JKL,19,178,199,0.529135,0.5565525,7
35JKL,19,178,198,0.534855,0.56571,7
35JKL,19,178,197,0.534855,0.56571,7
35JKL,19,178,196,0.534855,0.56571,7
35JKL,19,178,195,0.5406025,0.57077,7
35JKL,19,178,194,0.5406025,0.57077,7
35JKL,19,178,193,0.5406025,0.57077,7
35JKL,19,178,192,0.5452225,0.57385,7
35JKL,19,178,191,0.5452225,0.57385,7
35JKL,19,178,190,0.5452225,0.57385,7
35JKL,19,178,189,0.546845,0.5771225,7
35JKL,19,178,188,0.546845,0.5771225,7
35JKL,19,178,187,0.546845,0.5771225,7
35JKL,19,178,186,0.5498975,0.5798725,7
35JKL,19,178,185,0.5498975,0.5798725,7
35JKL,19,178,184,0.5498975,0.5798725,7
35JKL,19,178,183,0.5538575,0.586445,7
35JKL,19,178,182,0.5538575,0.586445,7
35JKL,19,178,181,0.5538575,0.586445,7
35JKL,19,178,180,0.561145,0.59508,7
35JKL,19,178,179,0.561145,0.59508,7
35JKL,19,178,178,0.561145,0.59508,7
35JKL,19,178,177,0.563565,0.5954375,7
35JKL,19,178,176,0.563565,0.5954375,7
35JKL,19,178,175,0.563565,0.5954375,7
35JKL,19,178,174,0.5664525,0.5940625,7
35JKL,19,178,173,0.5664525,0.5940625,7
35JKL,19,178,172,0.5664525,0.5940625,7
35JKL,19,178,171,0.5716775,0.6030825,7
35JKL,19,178,170,0.5716775,0.6030825,7
35JKL,19,178,169,0.5716775,0.6030825,7
35JKL,19,178,168,0.585455,0.6148525,7
35JKL,19,178,167,0.585455,0.6148525,7
35JKL,19,178,166,0.585455,0.6148525,7
35JKL,19,178,165,0.5914225,0.621755,7
35JKL,19,178,164,0.5914225,0.621755,7
35JKL,19,178,163,0.5914225,0.621755,7
35JKL,19,178,162,0.59574,0.62247,7
35JKL,19,178,161,0.59574,0.62247,7
35JKL,19,178,160,0.59574,0.62247,7
35JKL,19,178,159,0.5942825,0.6224425,6
35JKL,19,178,158,0.5942825,0.6224425,6
35JKL,19,178,157,0.5942825,0.6224425,6
35JKL,19,178,156,0.59728,0.624725,6
35JKL,19,178,155,0.59728,0.624725,6
35JKL,19,178,154,0.59728,0.624725,6
35JKL,19,178,153,0.5916975,0.619115,6
35JKL,19,178,152,0.5916975,0.619115,6
35JKL,19,178,151,0.5916975,0.619115,6
35JKL,19,178,150,0.5854275,0.61642,6
35JKL,19,178,149,0.5854275,0.61642,6
35JKL,19,178,148,0.5854275,0.61642,6
35JKL,19,178,147,0.5870775,0.619665,6
35JKL,19,178,146,0.5870775,0.619665,6
35JKL,19,178,145,0.5870775,0.619665,6
35JKL,19,178,144,0.5851525,0.62137,6
35JKL,19,178,143,0.5851525,0.62137,6
35JKL,19,178,142,0.5851525,0.62137,6
35JKL,19,178,141,0.571045,0.60608,6
35JKL,19,178,140,0.571045,0.60608,6
35JKL,19,178,139,0.571045,0.60608,6
35JKL,19,178,138,0.559165,0.5905425,6
35JKL,19,178,137,0.559165,0.5905425,6
35JKL,19,178,136,0.559165,0.5905425,6
35JKL,19,178,135,0.56153,0.5868025,6
35JKL,19,178,134,0.56153,0.5868025,6
35JKL,19,178,133,0.56153,0.5868025,6
35JKL,19,178,132,0.585015,0.6016525,6
35JKL,19,178,131,0.585015,0.6016525,6
35JKL,19,178,130,0.585015,0.6016525,6
35JKL,19,178,129,0.60234,0.6236525,6
35JKL,19,178,128,0.60234,0.6236525,6
35JKL,19,178,127,0.60234,0.6236525,7
35JKL,19,178,126,0.6167225,0.6354225,7
35JKL,19,178,125,0.6167225,0.6354225,7
35JKL,19,178,124,0.6167225,0.6354225,7
35JKL,19,178,123,0.6218375,0.65184,7
35JKL,19,178,122,0.6218375,0.65184,7
35JKL,19,178,121,0.6218375,0.65184,7
35JKL,19,178,120,0.6227175,0.656845,7
35JKL,19,178,119,0.6227175,0.656845,2
35JKL,19,178,118,0.6227175,0.656845,2
35JKL,19,178,117,0.6299775,0.663115,2
35JKL,19,178,116,0.6299775,0.663115,2
35JKL,19,178,115,0.6299775,0.663115,2
35JKL,19,178,114,0.634625,0.6672675,2
35JKL,19,178,113,0.634625,0.6672675,2
35JKL,19,178,112,0.634625,0.6672675,7
35JKL,19,178,111,0.6381175,0.67241,7
35JKL,19,178,110,0.6381175,0.67241,7
35JKL,19,178,109,0.6381175,0.67241,7
35JKL,19,178,108,0.64293,0.6761225,7
35JKL,19,178,107,0.64293,0.6761225,7
35JKL,19,178,106,0.64293,0.6761225,7
35JKL,19,178,105,0.6462575,0.681155,7
35JKL,19,178,104,0.6462575,0.681155,7
35JKL,19,178,103,0.6462575,0.681155,7
35JKL,19,178,102,0.65415,0.687315,7
35JKL,19,178,101,0.65415,0.687315,7
35JKL,19,178,100,0.65415,0.687315,7
35JKL,19,178,99,0.6457625,0.6796975,7
35JKL,19,178,98,0.6457625,0.6796975,7
35JKL,19,178,97,0.6457625,0.6796975,7
35JKL,19,178,96,0.64447,0.6764525,7
35JKL,19,178,95,0.64447,0.6764525,6
35JKL,19,178,94,0.64447,0.6764525,6
35JKL,19,178,93,0.64865,0.6794775,6
35JKL,19,178,92,0.64865,0.6794775,6
35JKL,19,178,91,0.64865,0.6794775,6
35JKL,19,178,90,0.66328,0.6893225,6
35JKL,19,178,89,0.66328,0.6893225,6
35JKL,19,178,88,0.66328,0.6893225,6
35JKL,19,178,87,0.67318,0.6977925,6
35JKL,19,178,86,0.67318,0.6977925,6
35JKL,19,178,85,0.67318,0.6977925,6
35JKL,19,178,84,0.67901,0.709975,6
35JKL,19,178,83,0.67901,0.709975,6
35JKL,19,178,82,0.67901,0.709975,6
35JKL,19,178,81,0.67142,0.7068675,6
35JKL,19,178,80,0.67142,0.7068675,6
35JKL,19,178,79,0.67142,0.7068675,6
35JKL,19,178,78,0.656955,0.69749,6
35JKL,19,178,77,0.656955,0.69749,6
35JKL,19,178,76,0.656955,0.69749,6
35JKL,19,178,75,0.6493375,0.6872325,6
35JKL,19,178,74,0.6493375,0.6872325,6
35JKL,19,178,73,0.6493375,0.6872325,6
35JKL,19,178,72,0.6512625,0.689955,6
35JKL,19,178,71,0.6512625,0.689955,6
35JKL,19,178,70,0.6512625,0.689955,6
35JKL,19,178,69,0.6421875,0.681815,6
35JKL,19,178,68,0.6421875,0.681815,6
35JKL,19,178,67,0.6421875,0.681815,6
35JKL,19,178,66,0.6513175,0.6764525,6
35JKL,19,178,65,0.6513175,0.6764525,6
35JKL,19,178,64,0.6513175,0.6764525,6
35JKL,19,178,63,0.679725,0.7008725,6
35JKL,19,178,62,0.679725,0.7008725,6
35JKL,19,178,61,0.679725,0.7008725,6
35JKL,19,178,60,0.70244,0.7241925,6
35JKL,19,178,59,0.70244,0.7241925,6
35JKL,19,178,58,0.70244,0.7241925,6
35JKL,19,178,57,0.709535,0.733955,6
35JKL,19,178,56,0.709535,0.733955,6
35JKL,19,178,55,0.709535,0.733955,6
35JKL,19,178,54,0.707885,0.7350825,6
35JKL,19,178,53,0.707885,0.7350825,6
35JKL,19,178,52,0.707885,0.7350825,6
35JKL,19,178,51,0.6997725,0.73027,6
35JKL,19,178,50,0.6997725,0.73027,6
35JKL,19,178,49,0.6997725,0.73027,6
35JKL,19,178,48,0.6927325,0.7200675,6
35JKL,19,178,47,0.6927325,0.7200675,6
35JKL,19,178,46,0.6927325,0.7200675,6
35JKL,19,178,45,0.6838775,0.7124225,6
35JKL,19,178,44,0.6838775,0.7124225,6
35JKL,19,178,43,0.6838775,0.7124225,6
35JKL,19,178,42,0.683685,0.708435,6
35JKL,19,178,41,0.683685,0.708435,6
35JKL,19,178,40,0.683685,0.708435,6
35JKL,19,178,39,0.68154,0.7051625,6
35JKL,19,178,38,0.68154,0.7051625,6
35JKL,19,178,37,0.68154,0.7051625,6
35JKL,19,178,36,0.66284,0.69276,6
35JKL,19,178,35,0.66284,0.69276,6
35JKL,19,178,34,0.66284,0.69276,6
35JKL,19,178,33,0.6407025,0.67637,6
35JKL,19,178,32,0.6407025,0.67637,6
35JKL,19,178,31,0.6407025,0.67637,6
35JKL,19,178,30,0.6459275,0.6754075,6
35JKL,19,178,29,0.6459275,0.6754075,6
35JKL,19,178,28,0.6459275,0.6754075,6
35JKL,19,178,27,0.670815,0.6968025,6
35JKL,19,178,26,0.670815,0.6968025,6
35JKL,19,178,25,0.670815,0.6968025,6
35JKL,19,178,24,0.66845,0.7005975,6
35JKL,19,178,23,0.66845,0.7005975,6
35JKL,19,178,22,0.66845,0.7005975,6
35JKL,19,178,21,0.65613,0.6916875,6
35JKL,19,178,20,0.65613,0.6916875,6
35JKL,19,178,19,0.65613,0.6916875,6
35JKL,19,178,18,0.6555525,0.6880575,6
35JKL,19,178,17,0.6555525,0.6880575,6
35JKL,19,178,16,0.6555525,0.6880575,6
35JKL,19,178,15,0.658,0.6911375,6
35JKL,19,178,14,0.658,0.6911375,6
35JKL,19,178,13,0.658,0.6911375,6
35JKL,19,178,12,0.6520875,0.68429,6
35JKL,19,178,11,0.6520875,0.68429,6
35JKL,19,178,10,0.6520875,0.68429,6
35JKL,19,178,9,0.643535,0.663775,6
35JKL,19,178,8,0.643535,0.663775,6
35JKL,19,178,7,0.643535,0.663775,6
35JKL,19,178,6,0.6367975,0.651455,6
35JKL,19,178,5,0.6367975,0.651455,6
35JKL,19,178,4,0.6367975,0.651455,6
35JKL,19,178,3,0.6376225,0.649365,6
35JKL,19,178,2,0.6376225,0.649365,6
35JKL,19,178,1,0.6376225,0.649365,6
35JKL,19,178,0,0.6514275,0.664875,6
35JKL,19,177,255,0.5187125,0.5420325,7
35JKL,19,177,254,0.5187125,0.5420325,7
35JKL,19,177,253,0.5187125,0.5420325,7
35JKL,19,177,252,0.520005,0.5429125,7
35JKL,19,177,251,0.520005,0.5429125,7
35JKL,19,177,250,0.520005,0.5429125,7
35JKL,19,177,249,0.51973,0.5455525,7
35JKL,19,177,248,0.51973,0.5455525,7
35JKL,19,177,247,0.51973,0.5455525,5
35JKL,19,177,246,0.521765,0.545855,5
35JKL,19,177,245,0.521765,0.545855,5
35JKL,19,177,244,0.521765,0.545855,5
35JKL,19,177,243,0.52138,0.544315,5
35JKL,19,177,242,0.52138,0.544315,5
35JKL,19,177,241,0.52138,0.544315,5
35JKL,19,177,240,0.5142025,0.5352675,5
35JKL,19,177,239,0.5142025,0.5352675,5
35JKL,19,177,238,0.5142025,0.5352675,5
35JKL,19,177,237,0.504055,0.52633,5
35JKL,19,177,236,0.504055,0.52633,5
35JKL,19,177,235,0.504055,0.52633,5
35JKL,19,177,234,0.508125,0.53117,5
35JKL,19,177,233,0.508125,0.53117,7
35JKL,19,177,232,0.508125,0.53117,7
35JKL,19,177,231,0.51137,0.530785,7
35JKL,19,177,230,0.51137,0.530785,7
35JKL,19,177,229,0.51137,0.530785,7
35JKL,19,177,228,0.5052925,0.5269075,7
35JKL,19,177,227,0.5052925,0.5269075,7
35JKL,19,177,226,0.5052925,0.5269075,7
35JKL,19,177,225,0.5108475,0.5357075,7
35JKL,19,177,224,0.5108475,0.5357075,7
35JKL,19,177,223,0.5108475,0.5357075,7
35JKL,19,177,222,0.526825,0.551795,7
35JKL,19,177,221,0.526825,0.551795,7
35JKL,19,177,220,0.526825,0.551795,7
35JKL,19,177,219,0.5357625,0.55504,7
35JKL,19,177,218,0.5357625,0.55504,7
35JKL,19,177,217,0.5357625,0.55504,7
35JKL,19,177,216,0.5328475,0.5568,7
35JKL,19,177,215,0.5328475,0.5568,7
35JKL,19,177,214,0.5328475,0.5568,7
35JKL,19,177,213,0.5380175,0.5588625,7
35JKL,19,177,212,0.5380175,0.5588625,7
35JKL,19,177,211,0.5380175,0.5588625,7
35JKL,19,177,210,0.53898,0.5648575,7
35JKL,19,177,209,0.53898,0.5648575,7
35JKL,19,177,208,0.53898,0.5648575,7
35JKL,19,177,207,0.5354875,0.5586425,7
35JKL,19,177,206,0.5354875,0.5586425,7
35JKL,19,177,205,0.5354875,0.5586425,7
35JKL,19,177,204,0.5278425,0.5579275,7
35JKL,19,177,203,0.5278425,0.5579275,7
35JKL,19,177,202,0.5278425,0.5579275,7
35JKL,19,177,201,0.529135,0.5565525,7
35JKL,19,177,200,0.529135,0.5565525,7
35JKL,19,177,199,0.529135,0.5565525,7
35JKL,19,177,198,0.534855,0.56571,7
35JKL,19,177,197,0.534855,0.56571,7
35JKL,19,177,196,0.534855,0.56571,7
35JKL,19,177,195,0.5406025,0.57077,7
35JKL,19,177,194,0.5406025,0.57077,7
35JKL,19,177,193,0.5406025,0.57077,7
35JKL,19,177,192,0.5452225,0.57385,7
35JKL,19,177,191,0.5452225,0.57385,7
35JKL,19,177,190,0.5452225,0.57385,7
35JKL,19,177,189,0.546845,0.5771225,7
35JKL,19,177,188,0.546845,0.5771225,7
35JKL,19,177,187,0.546845,0.5771225,7
35JKL,19,177,186,0.5498975,0.5798725,7
35JKL,19,177,185,0.5498975,0.5798725,7
35JKL,19,177,184,0.5498975,0.5798725,7
35JKL,19,177,183,0.5538575,0.586445,7
35JKL,19,177,182,0.5538575,0.586445,7
35JKL,19,177,181,0.5538575,0.586445,7
35JKL,19,177,180,0.561145,0.59508,7
35JKL,19,177,179,0.561145,0.59508,7
35JKL,19,177,178,0.561145,0.59508,7
35JKL,19,177,177,0.563565,0.5954375,7
35JKL,19,177,176,0.563565,0.5954375,7
35JKL,19,177,175,0.563565,0.5954375,7
35JKL,19,177,174,0.5664525,0.5940625,7
35JKL,19,177,173,0.5664525,0.5940625,7
35JKL,19,177,172,0.5664525,0.5940625,7
35JKL,19,177,171,0.5716775,0.6030825,7
35JKL,19,177,170,0.5716775,0.6030825,7
35JKL,19,177,169,0.5716775,0.6030825,7
35JKL,19,177,168,0.585455,0.6148525,7
35JKL,19,177,167,0.585455,0.6148525,7
35JKL,19,177,166,0.585455,0.6148525,7
35JKL,19,177,165,0.5914225,0.621755,7
35JKL,19,177,164,0.5914225,0.621755,7
35JKL,19,177,163,0.5914225,0.621755,7
35JKL,19,177,162,0.59574,0.62247,7
35JKL,19,177,161,0.59574,0.62247,7
35JKL,19,177,160,0.59574,0.62247,7
35JKL,19,177,159,0.5942825,0.6224425,6
35JKL,19,177,158,0.5942825,0.6224425,6
35JKL,19,177,157,0.5942825,0.6224425,6
35JKL,19,177,156,0.59728,0.624725,6
35JKL,19,177,155,0.59728,0.624725,6
35JKL,19,177,154,0.59728,0.624725,6
35JKL,19,177,153,0.5916975,0.619115,6
35JKL,19,177,152,0.5916975,0.619115,6
35JKL,19,177,151,0.5916975,0.619115,6
35JKL,19,177,150,0.5854275,0.61642,6
35JKL,19,177,149,0.5854275,0.61642,6
35JKL,19,177,148,0.5854275,0.61642,6
35JKL,19,177,147,0.5870775,0.619665,6
35JKL,19,177,146,0.5870775,0.619665,6
35JKL,19,177,145,0.5870775,0.619665,6
35JKL,19,177,144,0.5851525,0.62137,6
35JKL,19,177,143,0.5851525,0.62137,6
35JKL,19,177,142,0.5851525,0.62137,6
35JKL,19,177,141,0.571045,0.60608,6
35JKL,19,177,140,0.571045,0.60608,6
35JKL,19,177,139,0.571045,0.60608,6
35JKL,19,177,138,0.559165,0.5905425,6
35JKL,19,177,137,0.559165,0.5905425,6
35JKL,19,177,136,0.559165,0.5905425,6
35JKL,19,177,135,0.56153,0.5868025,6
35JKL,19,177,134,0.56153,0.5868025,6
35JKL,19,177,133,0.56153,0.5868025,6
35JKL,19,177,132,0.585015,0.6016525,6
35JKL,19,177,131,0.585015,0.6016525,6
35JKL,19,177,130,0.585015,0.6016525,6
35JKL,19,177,129,0.60234,0.6236525,6
35JKL,19,177,128,0.60234,0.6236525,6
35JKL,19,177,127,0.60234,0.6236525,7
35JKL,19,177,126,0.6167225,0.6354225,7
35JKL,19,177,125,0.6167225,0.6354225,7
35JKL,19,177,124,0.6167225,0.6354225,7
35JKL,19,177,123,0.6218375,0.65184,7
35JKL,19,177,122,0.6218375,0.65184,7
35JKL,19,177,121,0.6218375,0.65184,7
35JKL,19,177,120,0.6227175,0.656845,7
35JKL,19,177,119,0.6227175,0.656845,2
35JKL,19,177,118,0.6227175,0.656845,2
35JKL,19,177,117,0.6299775,0.663115,2
35JKL,19,177,116,0.6299775,0.663115,2
35JKL,19,177,115,0.6299775,0.663115,2
35JKL,19,177,114,0.634625,0.6672675,2
35JKL,19,177,113,0.634625,0.6672675,2
35JKL,19,177,112,0.634625,0.6672675,7
35JKL,19,177,111,0.6381175,0.67241,7
35JKL,19,177,110,0.6381175,0.67241,7
35JKL,19,177,109,0.6381175,0.67241,7
35JKL,19,177,108,0.64293,0.6761225,7
35JKL,19,177,107,0.64293,0.6761225,7
35JKL,19,177,106,0.64293,0.6761225,7
35JKL,19,177,105,0.6462575,0.681155,7
35JKL,19,177,104,0.6462575,0.681155,7
35JKL,19,177,103,0.6462575,0.681155,7
35JKL,19,177,102,0.65415,0.687315,7
35JKL,19,177,101,0.65415,0.687315,7
35JKL,19,177,100,0.65415,0.687315,7
35JKL,19,177,99,0.6457625,0.6796975,7
35JKL,19,177,98,0.6457625,0.6796975,7
35JKL,19,177,97,0.6457625,0.6796975,7
35JKL,19,177,96,0.64447,0.6764525,7
35JKL,19,177,95,0.64447,0.6764525,6
35JKL,19,177,94,0.64447,0.6764525,6
35JKL,19,177,93,0.64865,0.6794775,6
35JKL,19,177,92,0.64865,0.6794775,6
35JKL,19,177,91,0.64865,0.6794775,6
35JKL,19,177,90,0.66328,0.6893225,6
35JKL,19,177,89,0.66328,0.6893225,6
35JKL,19,177,88,0.66328,0.6893225,6
35JKL,19,177,87,0.67318,0.6977925,6
35JKL,19,177,86,0.67318,0.6977925,6
35JKL,19,177,85,0.67318,0.6977925,6
35JKL,19,177,84,0.67901,0.709975,6
35JKL,19,177,83,0.67901,0.709975,6
35JKL,19,177,82,0.67901,0.709975,6
35JKL,19,177,81,0.67142,0.7068675,6
35JKL,19,177,80,0.67142,0.7068675,6
35JKL,19,177,79,0.67142,0.7068675,6
35JKL,19,177,78,0.656955,0.69749,6
35JKL,19,177,77,0.656955,0.69749,6
35JKL,19,177,76,0.656955,0.69749,6
35JKL,19,177,75,0.6493375,0.6872325,6
35JKL,19,177,74,0.6493375,0.6872325,6
